ID,Project_number,Sub_CSS_Number,Contract_Type,Package_Description,MR_Number,MTO_Name,Tank_Design,Number_of_Tanks,UOM,Engg_Qty_Per_Tank_EA,Plate_Marker,Engg_Thick_mm,Width_mm,Length_mm,Material_Grade,Material_Spec,Vendor,Vendor_Currency,Exchange_Rate,Offer_Date,Point_of_Manufacture,Point_of_Shipping,Freight_Terms,Ship_to_Location,EXW_Wks,Vendor_Thick_mm,Vendor_Width_mm,Vendor_Length_mm,Vendor_Qty_Per_Tank_EA,Material_Price_Vendor_Currency,BP_Vendor_Currency,Fab_Vendor_Currency,Freight_Vendor_Currency,Material_Conditioning_per_UOM_USD,BP_Conditioning_per_MT_USD,Fab_Conditioning_per_MT_USD,Freight_Conditioning_per_MT_USD,VAT_Conditioning_per_MT_USD,Other_Conditioning_per_MT_USD,Engg_Line_Tonnage_MT,Vendor_Line_Tonnage_MT,Material_Price_USD,BP_USD,Fab_USD,Freight_USD,Matl_Line_USD,BP_Line_USD,Fab_Line_USD,Freight_Line_USD,Year,Month,Quarters,Tank_Dia_m,Tank_Ht_m,Type_of_Tank
7200,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,21,Shell Ring #3,40.1,3296,10660,A516-70N,247971-000-SP-SP-00002,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,40.1,3296,10660,21,1312,0,,100,0,0,0,0,0,0,232.2617702,232.2617702,1312,0,0,100,304727.44,0,0,23226.18,2021,Jul,Qtr3,71,29.32,Ammonia
7201,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,21,Shell Ring #4,34.7,3293,10657,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,34.7,3293,10657,21,1291,0,,100,0,0,0,0,0,0,200.7451783,200.7451783,1291,0,0,100,259162.03,0,0,20074.52,2021,Jul,Qtr3,71,29.32,Ammonia
7202,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,21,Shell Ring #5,29.4,3293,10657,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,29.4,3293,10657,21,1281,0,,100,0,0,0,0,0,0,170.083811,170.083811,1281,0,0,100,217877.36,0,0,17008.38,2021,Jul,Qtr3,71,29.32,Ammonia
7203,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,21,Shell Ring #6,24.1,3290,10653,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,24.1,3290,10653,21,1281,0,,100,0,0,0,0,0,0,139.2431434,139.2431434,1281,0,0,100,178370.47,0,0,13924.31,2021,Jul,Qtr3,71,29.32,Ammonia
7204,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,21,Shell Ring #7,18.7,3283,10647,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,18.7,3283,10647,21,1277,0,,100,0,0,0,0,0,0,107.7528324,107.7528324,1277,0,0,100,137600.37,0,0,10775.28,2021,Jul,Qtr3,71,29.32,Ammonia
7205,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,21,Shell Ring #8,18.7,3283,10668,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,18.7,3283,10668,21,1277,0,,100,0,0,0,0,0,0,107.9653626,107.9653626,1277,0,0,100,137871.77,0,0,10796.54,2021,Jul,Qtr3,71,29.32,Ammonia
7206,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,21,Shell Ring #9,25,3290,10653,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,25,3290,10653,21,1281,0,,100,0,0,0,0,0,0,144.4430949,144.4430949,1281,0,0,100,185031.6,0,0,14444.31,2021,Jul,Qtr3,71,29.32,Ammonia
7207,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,42,Compression Bar,50,1292,5380,A516-70N,247971-000-SP-SP-00002,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,50,2584,5380,21,1304,0,,100,0,0,0,0,0,0,114.5865756,114.5865756,1304,0,0,100,149420.89,0,0,11458.66,2021,Jul,Qtr3,71,29.32,Ammonia
7208,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,1,Umbrella Roof Plate,9.53,2203,8123,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,9.53,2203,8123,1,1280,0,,100,0,0,0,0,0,0,1.338731578,1.338731578,1280,0,0,100,1713.58,0,0,133.87,2021,Jul,Qtr3,71,29.32,Ammonia
7209,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,18,Umbrella Roof Plate1,9.53,2435,8994,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,9.53,2435,8994,18,1280,0,,100,0,0,0,0,0,0,29.49082427,29.49082427,1280,0,0,100,37748.26,0,0,2949.08,2021,Jul,Qtr3,71,29.32,Ammonia
7210,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,33,Umbrella Roof Plate2,9.53,3036,9009,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,9.53,3036,9009,33,1286,0,,100,0,0,0,0,0,0,67.5234854,67.5234854,1286,0,0,100,86835.2,0,0,6752.35,2021,Jul,Qtr3,71,29.32,Ammonia
7211,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,96,Umbrella Roof Plate3,9.53,1866,8993,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,9.53,1866,8993,96,1295,0,,100,0,0,0,0,0,0,120.5174748,120.5174748,1295,0,0,100,156070.13,0,0,12051.75,2021,Jul,Qtr3,71,29.32,Ammonia
7212,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,115,Umbrella Roof Plate4,9.53,2001,9749,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,9.53,2001,9749,115,1280,0,,100,0,0,0,0,0,0,167.8292125,167.8292125,1280,0,0,100,214821.39,0,0,16782.92,2021,Jul,Qtr3,71,29.32,Ammonia
7213,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,1,Girder Plate1 ~ Vert,12,768,3366,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,12,1500,3366,1,1283,0,,100,0,0,0,0,0,0,0.24351529,0.4756158,1283,0,0,100,610.22,0,0,47.56,2021,Jul,Qtr3,71,29.32,Ammonia
7214,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,2,Girder Plate2 ~ Vert,20,1554,6901,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,20,1554,6901,2,1285,0,,100,0,0,0,0,0,0,3.367384356,3.367384356,1285,0,0,100,4327.09,0,0,336.74,2021,Jul,Qtr3,71,29.32,Ammonia
7215,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,3,Girder Plate3 ~ Vert,20,1860,6826,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,20,1860,6826,3,1275,0,,100,0,0,0,0,0,0,5.97998556,5.97998556,1275,0,0,100,7624.48,0,0,598,2021,Jul,Qtr3,71,29.32,Ammonia
7216,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,4,Girder Plate4 ~ Vert,20,2166,6940,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,20,2166,6940,4,1265,0,,100,0,0,0,0,0,0,9.44012112,9.44012112,1265,0,0,100,11941.75,0,0,944.01,2021,Jul,Qtr3,71,29.32,Ammonia
7217,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,1,Girder Plate1 ~ Horz,12,955,3024,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,12,1500,3024,1,1283,0,,100,0,0,0,0,0,0,0.272042064,0.4272912,1283,0,0,100,548.21,0,0,42.73,2021,Jul,Qtr3,71,29.32,Ammonia
7218,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,2,Girder Plate2 ~ Horz,20,1447,6782,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,20,2894,6782,1,1275,0,,100,0,0,0,0,0,0,3.081455956,3.081455956,1275,0,0,100,3928.86,0,0,308.15,2021,Jul,Qtr3,71,29.32,Ammonia
7219,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,2,Girder Plate3 ~ Horz,20,2408,6788,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,20,2408,6788,2,1265,0,,100,0,0,0,0,0,0,5.132488256,5.132488256,1265,0,0,100,6492.6,0,0,513.25,2021,Jul,Qtr3,71,29.32,Ammonia
7220,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,3,Girder Plate4 ~ Horz,20,2385,6920,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,20,2385,6920,3,1265,0,,100,0,0,0,0,0,0,7.7734782,7.7734782,1265,0,0,100,9833.45,0,0,777.35,2021,Jul,Qtr3,71,29.32,Ammonia
7221,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,1,Rafter Clips,10,3016,4344,S275 JR,,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,10,3016,4344,1,1021,0,,100,0,0,0,0,0,0,1.028468064,1.028468064,1021,0,0,100,1050.07,0,0,102.85,2021,Jul,Qtr3,71,29.32,Ammonia
7222,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,104,Suspended Deck,5,3000,10000,A36,,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,6,3000,10000,104,1120,0,,100,0,0,0,0,0,0,122.46,146.952,1120,0,0,100,164586.24,0,0,14695.2,2021,Jul,Qtr3,71,29.32,Ammonia
7223,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,15,Suspended Deck,5,3000,5000,A36,,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,6,3000,5000,15,1115,0,,100,0,0,0,0,0,0,8.83125,10.5975,1115,0,0,100,11816.21,0,0,1059.75,2021,Jul,Qtr3,71,29.32,Ammonia
7224,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,9,Suspended Deck,5,3000,2500,A36,,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,6,3000,7500,3,1115,0,,100,0,0,0,0,0,0,2.649375,3.17925,1115,0,0,100,3544.86,0,0,317.93,2021,Jul,Qtr3,71,29.32,Ammonia
7225,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,30,Deck Sketch Plate,5,3000,5265,A36,,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,6,3000,5265,30,1115,0,,100,0,0,0,0,0,0,18.5986125,22.318335,1115,0,0,100,24884.94,0,0,2231.83,2021,Jul,Qtr3,71,29.32,Ammonia
7226,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,19,Deck Annular Plate ~ SW,5,2288,6045,A36,,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,6,2288,6045,19,1115,0,,100,0,0,0,0,0,0,10.31443842,12.3773261,1115,0,0,100,13800.72,0,0,1237.73,2021,Jul,Qtr3,71,29.32,Ammonia
7227,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,1,Deck Framing1 ~ Vert,8,492,4493,A36,,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,8,1500,4493,1,1108,0,,100,0,0,0,0,0,0,0.138822917,0.4232406,1108,0,0,100,468.95,0,0,42.32,2021,Jul,Qtr3,71,29.32,Ammonia
7228,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,1,Deck Framing2 ~ Vert,8,1896,5761,A36,,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,8,1896,5761,1,1108,0,,100,0,0,0,0,0,0,0.685955357,0.685955357,1108,0,0,100,760.04,0,0,68.6,2021,Jul,Qtr3,71,29.32,Ammonia
7229,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,2,Deck Framing3 ~ Vert,8,1740,5858,A36,,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,8,1740,5858,2,1108,0,,100,0,0,0,0,0,0,1.280230752,1.280230752,1108,0,0,100,1418.5,0,0,128.02,2021,Jul,Qtr3,71,29.32,Ammonia
7230,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,2,Deck Framing4 ~ Vert,8,2364,5991,A36,,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,8,2364,5991,2,1088,0,,100,0,0,0,0,0,0,1.778838134,1.778838134,1088,0,0,100,1935.38,0,0,177.88,2021,Jul,Qtr3,71,29.32,Ammonia
7231,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,6,Deck Outer ~ Vert,30,2166,5348,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,30,2166,5348,6,1273,0,,100,0,0,0,0,0,0,16.36786418,16.36786418,1273,0,0,100,20836.29,0,0,1636.79,2021,Jul,Qtr3,71,29.32,Ammonia
7232,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,6,Deck Outer ~ Horz,30,2273,5365,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,30,2273,5365,6,1273,0,,100,0,0,0,0,0,0,17.23103339,17.23103339,1273,0,0,100,21935.11,0,0,1723.1,2021,Jul,Qtr3,71,29.32,Ammonia
7233,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,1,Shell Pad Plate,29.4,2236,8424,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,29.4,2236,8424,1,1273,0,,100,0,0,0,0,0,0,4.347175211,4.347175211,1273,0,0,100,5533.95,0,0,434.72,2021,Jul,Qtr3,71,29.32,Ammonia
7234,247971,247971,Precontract,Plate - Carbon Steel (Non-sour),247971-MR-01302A,247971 Bills8,71.000 m Dia x 29.320 m Ht Ammonia (102.805k m3),1,MT,1,Base Plate,35,2418,1824,A516-70N,247971-000-SP-SP-00001,Hyundai,USD,1,7/20/21,Korea,Korea,CFR,Saudi Arabia,16,35,2418,3000,1,1291,0,,100,0,0,0,0,0,0,1.211766192,1.9930365,1291,0,0,100,2573.01,0,0,199.3,2021,Jul,Qtr3,71,29.32,Ammonia
7235,251043,251043,Precontract,Plate - Carbon Steel (Non-sour),251043-MR-01302A,251043 (10) 2KT LPG BLIMPS,8.000 m Dia x 86.600 m Ht Blimp,10,MT,2,HEAD PLATES-AB01-1,25,2550,7650,A738-B,251043-000-SP-SP-00004,Essar (AMNS),USD,1,7/7/21,India,India,CFR,Thailand,14,25,2550,7650,2,1351,0,0,0,0,0,0,0,0,0,76.5669375,76.5669375,1351,0,0,0,103441.93,0,0,0,2021,Jul,Qtr3,8,86.6,Blimp
7236,251043,251043,Precontract,Plate - Carbon Steel (Non-sour),251043-MR-01302A,251043 (10) 2KT LPG BLIMPS,8.000 m Dia x 86.600 m Ht Blimp,10,MT,4,HEAD PLATES-AB01-2,25,2550,7470,A738-B,251043-000-SP-SP-00004,Essar (AMNS),USD,1,7/7/21,India,India,CFR,Thailand,14,25,2550,7470,4,1351,0,0,0,0,0,0,0,0,0,149.530725,149.530725,1351,0,0,0,202016.01,0,0,0,2021,Jul,Qtr3,8,86.6,Blimp
7237,251043,251043,Precontract,Plate - Carbon Steel (Non-sour),251043-MR-01302A,251043 (10) 2KT LPG BLIMPS,8.000 m Dia x 86.600 m Ht Blimp,10,MT,8,HEAD PLATES-AB01-3,25,2550,6400,A738-B,251043-000-SP-SP-00004,Essar (AMNS),USD,1,7/7/21,India,India,CFR,Thailand,14,25,2550,6400,8,1351,0,0,0,0,0,0,0,0,0,256.224,256.224,1351,0,0,0,346158.62,0,0,0,2021,Jul,Qtr3,8,86.6,Blimp
7238,251043,251043,Precontract,Plate - Carbon Steel (Non-sour),251043-MR-01302A,251043 (10) 2KT LPG BLIMPS,8.000 m Dia x 86.600 m Ht Blimp,10,MT,82,SHELL PLATES-AB01-4A,37.92,3050,8500,A738-B,251043-000-SP-SP-00004,Essar (AMNS),USD,1,7/7/21,India,India,CFR,Thailand,14,37.92,3050,8500,82,1351,0,0,0,0,0,0,0,0,0,6328.060212,6328.060212,1351,0,0,0,8549209.35,0,0,0,2021,Jul,Qtr3,8,86.6,Blimp
7239,251043,251043,Precontract,Plate - Carbon Steel (Non-sour),251043-MR-01302A,251043 (10) 2KT LPG BLIMPS,8.000 m Dia x 86.600 m Ht Blimp,10,MT,5,SHELL PLATES-AB01-4B,37.92,3050,8500,A738-B,251043-000-SP-SP-00005,Essar (AMNS),USD,1,7/7/21,India,India,CFR,Thailand,14,37.92,3050,8500,5,1371,0,0,0,0,0,0,0,0,0,385.85733,385.85733,1371,0,0,0,529010.4,0,0,0,2021,Jul,Qtr3,8,86.6,Blimp
7240,251043,251043,Precontract,Plate - Carbon Steel (Non-sour),251043-MR-01302A,251043 (10) 2KT LPG BLIMPS,8.000 m Dia x 86.600 m Ht Blimp,10,MT,8,CENTER STIFFENER PLATES-AB01-5,37.92,3000,10900,A738-B,251043-000-SP-SP-00004,Essar (AMNS),USD,1,7/7/21,India,India,CFR,Thailand,14,37.92,3000,10900,8,1351,0,0,0,0,0,0,0,0,0,778.709952,778.709952,1351,0,0,0,1052037.15,0,0,0,2021,Jul,Qtr3,8,86.6,Blimp
7241,251043,251043,Precontract,Plate - Carbon Steel (Non-sour),251043-MR-01302A,251043 (10) 2KT LPG BLIMPS,8.000 m Dia x 86.600 m Ht Blimp,10,MT,4,CENTER STIFFENER PLATES-AB01-6,37.92,2550,13250,A738-B,251043-000-SP-SP-00004,Essar (AMNS),USD,1,7/7/21,India,India,CFR,Thailand,14,37.92,2550,13250,4,1351,0,0,0,0,0,0,0,0,0,402.303708,402.303708,1351,0,0,0,543512.31,0,0,0,2021,Jul,Qtr3,8,86.6,Blimp
7242,251043,251043,Precontract,Plate - Carbon Steel (Non-sour),251043-MR-01302A,251043 (10) 2KT LPG BLIMPS,8.000 m Dia x 86.600 m Ht Blimp,10,MT,1,DOME AND MANWAY PLATES-AB01-7,37.92,2700,7000,A738-B,251043-000-SP-SP-00005,Essar (AMNS),USD,1,7/7/21,India,India,CFR,Thailand,14,37.92,2700,7000,1,1371,0,0,0,0,0,0,0,0,0,56.260008,56.260008,1371,0,0,0,77132.47,0,0,0,2021,Jul,Qtr3,8,86.6,Blimp
7243,251043,251043,Precontract,Plate - Carbon Steel (Non-sour),251043-MR-01302A,251043 (10) 2KT LPG BLIMPS,8.000 m Dia x 86.600 m Ht Blimp,10,MT,1,DOME AND MANWAY PLATES-AB01-8,25,2400,3500,A738-B,251043-000-SP-SP-00005,Essar (AMNS),USD,1,7/7/21,India,India,CFR,Thailand,14,25,2400,3500,1,1371,0,0,0,0,0,0,0,0,0,16.485,16.485,1371,0,0,0,22600.94,0,0,0,2021,Jul,Qtr3,8,86.6,Blimp
7244,251043,251043,Precontract,Plate - Carbon Steel (Non-sour),251043-MR-01302A,251043 (10) 2KT LPG BLIMPS,8.000 m Dia x 86.600 m Ht Blimp,10,MT,1,REPADS-AB01-9,37.92,2500,5000,A738-B,251043-000-SP-SP-00005,Essar (AMNS),USD,1,7/7/21,India,India,CFR,Thailand,14,37.92,2500,5000,1,1371,0,0,0,0,0,0,0,0,0,37.209,37.209,1371,0,0,0,51013.54,0,0,0,2021,Jul,Qtr3,8,86.6,Blimp
7245,251043,251043,Precontract,Plate - Carbon Steel (Non-sour),251043-MR-01302A,251043 (10) 2KT LPG BLIMPS,8.000 m Dia x 86.600 m Ht Blimp,10,MT,1,MISC PLATES-AB01-10,10,2500,6000,A738-B,251043-000-SP-SP-00004,Essar (AMNS),USD,1,7/7/21,India,India,CFR,Thailand,14,10,2500,6000,1,1351,0,0,0,0,0,0,0,0,0,11.775,11.775,1351,0,0,0,15908.03,0,0,0,2021,Jul,Qtr3,8,86.6,Blimp
7246,251043,251043,Precontract,Plate - Carbon Steel (Non-sour),251043-MR-01302A,251043 (10) 2KT LPG BLIMPS,8.000 m Dia x 86.600 m Ht Blimp,10,MT,8,ENDS STIFFENER PLATES-AB01-11,37.92,3000,10900,A738-B,251043-000-SP-SP-00004,Essar (AMNS),USD,1,7/7/21,India,India,CFR,Thailand,14,37.92,3000,10900,8,1351,0,0,0,0,0,0,0,0,0,778.709952,778.709952,1351,0,0,0,1052037.15,0,0,0,2021,Jul,Qtr3,8,86.6,Blimp
7247,251043,251043,Precontract,Plate - Carbon Steel (Non-sour),251043-MR-01302A,251043 (10) 2KT LPG BLIMPS,8.000 m Dia x 86.600 m Ht Blimp,10,MT,3,ENDS STIFFENER PLATES-AB01-12,37.92,2550,13400,A738-B,251043-000-SP-SP-00004,Essar (AMNS),USD,1,7/7/21,India,India,CFR,Thailand,14,37.92,2550,13400,3,1351,0,0,0,0,0,0,0,0,0,305.1435672,305.1435672,1351,0,0,0,412248.96,0,0,0,2021,Jul,Qtr3,8,86.6,Blimp
7248,251043,251043,Precontract,Plate - Carbon Steel (Non-sour),251043-MR-01302A,251043 (2) 2KT PROPANE BLIMPS,8.000 m Dia x 86.600 m Ht Blimp,2,MT,2,HEAD PLATES-AB01-1,26,2565,7600,A738-B,251043-000-SP-SP-00002,Essar (AMNS),USD,1,7/7/21,India,India,CFR,Thailand,14,26,2565,7600,2,1381,0,0,0,0,0,0,0,0,0,15.9149016,15.9149016,1381,0,0,0,21978.48,0,0,0,2021,Jul,Qtr3,8,86.6,Blimp
7249,251043,251043,Precontract,Plate - Carbon Steel (Non-sour),251043-MR-01302A,251043 (2) 2KT PROPANE BLIMPS,8.000 m Dia x 86.600 m Ht Blimp,2,MT,4,HEAD PLATES-AB01-2,26,2565,7470,A738-B,251043-000-SP-SP-00002,Essar (AMNS),USD,1,7/7/21,India,India,CFR,Thailand,14,26,2565,7470,4,1381,0,0,0,0,0,0,0,0,0,31.28534604,31.28534604,1381,0,0,0,43205.06,0,0,0,2021,Jul,Qtr3,8,86.6,Blimp
7250,251043,251043,Precontract,Plate - Carbon Steel (Non-sour),251043-MR-01302A,251043 (2) 2KT PROPANE BLIMPS,8.000 m Dia x 86.600 m Ht Blimp,2,MT,8,HEAD PLATES-AB01-3,26,2565,6400,A738-B,251043-000-SP-SP-00002,Essar (AMNS),USD,1,7/7/21,India,India,CFR,Thailand,14,26,2565,6400,8,1381,0,0,0,0,0,0,0,0,0,53.6080896,53.6080896,1381,0,0,0,74032.77,0,0,0,2021,Jul,Qtr3,8,86.6,Blimp
7251,251043,251043,Precontract,Plate - Carbon Steel (Non-sour),251043-MR-01302A,251043 (2) 2KT PROPANE BLIMPS,8.000 m Dia x 86.600 m Ht Blimp,2,MT,87,SHELL PLATES-AB01-4,41,3020,8450,A738-B,251043-000-SP-SP-00002,Essar (AMNS),USD,1,7/7/21,India,India,CFR,Thailand,14,41,3020,8450,87,1381,0,0,0,0,0,0,0,0,0,1429.112486,1429.112486,1381,0,0,0,1973604.34,0,0,0,2021,Jul,Qtr3,8,86.6,Blimp
