Commodity,date,Cash_Settlement,Three_month,LME_stock,Year,Month,Quarter
Aluminium,23-Oct-18,1997,2016,1056700,2018,Oct,Qtr4
Nickel,24-Oct-18,12295,12400,219366,2018,Oct,Qtr4
Copper,24-Oct-18,6215,6212,152225,2018,Oct,Qtr4
Aluminium,24-Oct-18,1987.5,2005,1052025,2018,Oct,Qtr4
Nickel,25-Oct-18,12135,12220,219654,2018,Oct,Qtr4
Copper,25-Oct-18,6210,6200,149575,2018,Oct,Qtr4
Aluminium,25-Oct-18,1981,1998.5,1049525,2018,Oct,Qtr4
Nickel,26-Oct-18,11835,11900,219456,2018,Oct,Qtr4
Copper,26-Oct-18,6159,6130,146350,2018,Oct,Qtr4
Aluminium,26-Oct-18,1961,1978,1049175,2018,Oct,Qtr4
Nickel,29-Oct-18,11725,11820,219114,2018,Oct,Qtr4
Copper,29-Oct-18,6260,6224,143125,2018,Oct,Qtr4
Aluminium,29-Oct-18,1980.5,2000.5,1048625,2018,Oct,Qtr4
Nickel,30-Oct-18,11700,11800,218970,2018,Oct,Qtr4
Copper,30-Oct-18,6136,6115,139250,2018,Oct,Qtr4
Aluminium,30-Oct-18,1952,1972.5,1048825,2018,Oct,Qtr4
Nickel,31-Oct-18,11625,11675,218862,2018,Oct,Qtr4
Copper,31-Oct-18,6073,6017,137625,2018,Oct,Qtr4
Aluminium,31-Oct-18,1946,1966.5,1047950,2018,Oct,Qtr4
Nickel,1-Nov-18,11555,11635,218868,2018,Nov,Qtr4
Copper,1-Nov-18,6070,6048,136675,2018,Nov,Qtr4
Aluminium,1-Nov-18,1961,1978,1047325,2018,Nov,Qtr4
Nickel,2-Nov-18,11980,12040,218772,2018,Nov,Qtr4
Copper,2-Nov-18,6255,6232.5,180375,2018,Nov,Qtr4
Aluminium,2-Nov-18,1967,1985,1051425,2018,Nov,Qtr4
Nickel,5-Nov-18,11680,11775,218430,2018,Nov,Qtr4
Copper,5-Nov-18,6239,6219,177950,2018,Nov,Qtr4
Aluminium,5-Nov-18,1959,1971,1050475,2018,Nov,Qtr4
Nickel,6-Nov-18,11820,11910,217686,2018,Nov,Qtr4
Copper,6-Nov-18,6205,6189,175400,2018,Nov,Qtr4
Aluminium,6-Nov-18,1950,1969,1049700,2018,Nov,Qtr4
Nickel,7-Nov-18,11670,11740,217410,2018,Nov,Qtr4
Copper,7-Nov-18,6210,6194,174200,2018,Nov,Qtr4
Aluminium,7-Nov-18,1951.5,1963,1053675,2018,Nov,Qtr4
Nickel,8-Nov-18,11615,11695,217314,2018,Nov,Qtr4
Copper,8-Nov-18,6137,6116,172325,2018,Nov,Qtr4
Aluminium,8-Nov-18,1977,1982,1055025,2018,Nov,Qtr4
Nickel,9-Nov-18,11470,11570,216834,2018,Nov,Qtr4
Copper,9-Nov-18,6088,6070,171050,2018,Nov,Qtr4
Aluminium,9-Nov-18,1964.5,1971.5,1055550,2018,Nov,Qtr4
Nickel,12-Nov-18,11290,11380,216612,2018,Nov,Qtr4
Copper,12-Nov-18,6083.5,6063,169325,2018,Nov,Qtr4
Aluminium,12-Nov-18,1934,1942.5,1056450,2018,Nov,Qtr4
Nickel,13-Nov-18,11370,11450,216600,2018,Nov,Qtr4
Copper,13-Nov-18,6130,6106,168325,2018,Nov,Qtr4
Aluminium,13-Nov-18,1925,1938,1056150,2018,Nov,Qtr4
Nickel,14-Nov-18,11225,11280,216306,2018,Nov,Qtr4
Copper,14-Nov-18,6106,6085.5,167075,2018,Nov,Qtr4
Aluminium,14-Nov-18,1931,1944.5,1057450,2018,Nov,Qtr4
Nickel,15-Nov-18,11340,11450,216174,2018,Nov,Qtr4
Copper,15-Nov-18,6188,6175,166450,2018,Nov,Qtr4
Aluminium,15-Nov-18,1917,1940.5,1058125,2018,Nov,Qtr4
Nickel,16-Nov-18,11280,11375,215442,2018,Nov,Qtr4
Copper,16-Nov-18,6181,6167,161025,2018,Nov,Qtr4
Aluminium,16-Nov-18,1914,1931.5,1066350,2018,Nov,Qtr4
Nickel,19-Nov-18,11200,11240,215328,2018,Nov,Qtr4
Copper,19-Nov-18,6260,6245,151625,2018,Nov,Qtr4
Aluminium,19-Nov-18,1918,1941,1070925,2018,Nov,Qtr4
Nickel,20-Nov-18,11190,11260,215562,2018,Nov,Qtr4
Copper,20-Nov-18,6262,6240,145250,2018,Nov,Qtr4
Aluminium,20-Nov-18,1927,1940.5,1073050,2018,Nov,Qtr4
Nickel,21-Nov-18,11085,11140,215322,2018,Nov,Qtr4
Copper,21-Nov-18,6242,6218,143275,2018,Nov,Qtr4
Aluminium,21-Nov-18,1945,1953.5,1072525,2018,Nov,Qtr4
Nickel,22-Nov-18,10970,11040,214962,2018,Nov,Qtr4
Copper,22-Nov-18,6246,6224,143325,2018,Nov,Qtr4
Aluminium,22-Nov-18,1941.5,1953.5,1070400,2018,Nov,Qtr4
Nickel,23-Nov-18,10710,10760,214188,2018,Nov,Qtr4
Copper,23-Nov-18,6210,6188,139550,2018,Nov,Qtr4
Aluminium,23-Nov-18,1922.5,1934.5,1067000,2018,Nov,Qtr4
Nickel,26-Nov-18,10770,10870,213984,2018,Nov,Qtr4
Copper,26-Nov-18,6246,6219,137100,2018,Nov,Qtr4
Aluminium,26-Nov-18,1920,1930,1064975,2018,Nov,Qtr4
Nickel,27-Nov-18,10710,10780,213774,2018,Nov,Qtr4
Copper,27-Nov-18,6169.5,6136.5,137850,2018,Nov,Qtr4
Aluminium,27-Nov-18,1925,1935.5,1061700,2018,Nov,Qtr4
Nickel,28-Nov-18,10735,10830,213774,2018,Nov,Qtr4
Copper,28-Nov-18,6198,6157,137325,2018,Nov,Qtr4
Aluminium,28-Nov-18,1912.5,1924,1057875,2018,Nov,Qtr4
Nickel,29-Nov-18,10890,10955,213720,2018,Nov,Qtr4
Copper,29-Nov-18,6282,6241,136250,2018,Nov,Qtr4
Aluminium,29-Nov-18,1933,1933,1055275,2018,Nov,Qtr4
Nickel,30-Nov-18,11020,11090,213570,2018,Nov,Qtr4
Copper,30-Nov-18,6238,6202,136175,2018,Nov,Qtr4
Aluminium,30-Nov-18,1935,1938.5,1052450,2018,Nov,Qtr4
Nickel,3-Dec-18,11200,11280,212844,2018,Dec,Qtr4
Copper,3-Dec-18,6307,6287,134200,2018,Dec,Qtr4
Aluminium,3-Dec-18,1982.5,1979.5,1048025,2018,Dec,Qtr4
Nickel,4-Dec-18,11265,11350,212796,2018,Dec,Qtr4
Copper,4-Dec-18,6278,6278,130175,2018,Dec,Qtr4
Aluminium,4-Dec-18,1985,1980.5,1046275,2018,Dec,Qtr4
Nickel,5-Dec-18,11020,11110,211284,2018,Dec,Qtr4
Copper,5-Dec-18,6162,6169,128200,2018,Dec,Qtr4
Aluminium,5-Dec-18,1966.5,1970.5,1045250,2018,Dec,Qtr4
Nickel,6-Dec-18,10855,10930,210876,2018,Dec,Qtr4
Copper,6-Dec-18,6112,6102,124950,2018,Dec,Qtr4
Aluminium,6-Dec-18,1945,1941.5,1043775,2018,Dec,Qtr4
Nickel,7-Dec-18,10815,10925,210870,2018,Dec,Qtr4
Copper,7-Dec-18,6173,6162.5,124450,2018,Dec,Qtr4
Aluminium,7-Dec-18,1962,1958.5,1042900,2018,Dec,Qtr4
Nickel,10-Dec-18,10740,10830,210846,2018,Dec,Qtr4
Copper,10-Dec-18,6112,6110,122500,2018,Dec,Qtr4
Aluminium,10-Dec-18,1951,1951,1040975,2018,Dec,Qtr4
Nickel,11-Dec-18,10765,10875,210258,2018,Dec,Qtr4
Copper,11-Dec-18,6163,6156,121300,2018,Dec,Qtr4
Aluminium,11-Dec-18,1949.5,1957.5,1072450,2018,Dec,Qtr4
Nickel,12-Dec-18,10720,10780,211110,2018,Dec,Qtr4
Copper,12-Dec-18,6151,6144,119900,2018,Dec,Qtr4
Aluminium,12-Dec-18,1928,1937,1071425,2018,Dec,Qtr4
Nickel,13-Dec-18,10800,10865,210348,2018,Dec,Qtr4
Copper,13-Dec-18,6196,6185,119975,2018,Dec,Qtr4
Aluminium,13-Dec-18,1924,1932,1094925,2018,Dec,Qtr4
Nickel,14-Dec-18,10740,10815,209688,2018,Dec,Qtr4
Copper,14-Dec-18,6104,6101,121225,2018,Dec,Qtr4
Aluminium,14-Dec-18,1908,1921,1150100,2018,Dec,Qtr4
Nickel,17-Dec-18,10935,11010,209592,2018,Dec,Qtr4
Copper,17-Dec-18,6095.5,6110,121800,2018,Dec,Qtr4
Aluminium,17-Dec-18,1937.5,1925,1169625,2018,Dec,Qtr4
Nickel,18-Dec-18,10885,10970,209784,2018,Dec,Qtr4
Copper,18-Dec-18,6043,6070,122000,2018,Dec,Qtr4
Aluminium,18-Dec-18,1940,1942,1227325,2018,Dec,Qtr4
Nickel,19-Dec-18,10775,10855,209634,2018,Dec,Qtr4
Copper,19-Dec-18,5987,6013,128350,2018,Dec,Qtr4
Aluminium,19-Dec-18,1928,1929,1255925,2018,Dec,Qtr4
Nickel,20-Dec-18,10885,10990,209148,2018,Dec,Qtr4
Copper,20-Dec-18,6015,6035,128225,2018,Dec,Qtr4
Aluminium,20-Dec-18,1923.5,1923.5,1254125,2018,Dec,Qtr4
Nickel,21-Dec-18,10785,10885,209052,2018,Dec,Qtr4
Copper,21-Dec-18,5987,6005,129725,2018,Dec,Qtr4
Aluminium,21-Dec-18,1920,1912,1265250,2018,Dec,Qtr4
Nickel,24-Dec-18,10800,10910,209202,2018,Dec,Qtr4
Copper,24-Dec-18,5931.5,5960.5,129725,2018,Dec,Qtr4
Aluminium,24-Dec-18,1898.5,1899,1266575,2018,Dec,Qtr4
Nickel,27-Dec-18,10650,10720,209070,2018,Dec,Qtr4
Copper,27-Dec-18,5990,6010,130325,2018,Dec,Qtr4
Aluminium,27-Dec-18,1898,1881.5,1266550,2018,Dec,Qtr4
Nickel,28-Dec-18,10670,10725,207924,2018,Dec,Qtr4
Copper,28-Dec-18,6018,6025.5,130025,2018,Dec,Qtr4
Aluminium,28-Dec-18,1881,1857,1267125,2018,Dec,Qtr4
Nickel,31-Dec-18,10595,10725,207330,2018,Dec,Qtr4
Copper,31-Dec-18,5965,5981,132175,2018,Dec,Qtr4
Aluminium,31-Dec-18,1869.5,1846,1271200,2018,Dec,Qtr4
Nickel,2-Jan-19,10440,10530,206400,2019,Jan,Qtr1
Copper,2-Jan-19,5839,5862,132175,2019,Jan,Qtr1
Aluminium,2-Jan-19,1858,1846.5,1273125,2019,Jan,Qtr1
Nickel,3-Jan-19,10715,10800,206100,2019,Jan,Qtr1
Copper,3-Jan-19,5811,5837,132400,2019,Jan,Qtr1
Aluminium,3-Jan-19,1825.5,1820.5,1272925,2019,Jan,Qtr1
Nickel,4-Jan-19,10920,11000,205752,2019,Jan,Qtr1
Copper,4-Jan-19,5840,5860,132400,2019,Jan,Qtr1
Aluminium,4-Jan-19,1879,1862,1278500,2019,Jan,Qtr1
Nickel,7-Jan-19,11040,11105,204852,2019,Jan,Qtr1
Copper,7-Jan-19,5889.5,5914,132350,2019,Jan,Qtr1
Aluminium,7-Jan-19,1858,1874,1276050,2019,Jan,Qtr1
Nickel,8-Jan-19,11055,11135,204852,2019,Jan,Qtr1
Copper,8-Jan-19,5904.5,5922,132350,2019,Jan,Qtr1
Aluminium,8-Jan-19,1837,1859,1283500,2019,Jan,Qtr1
Nickel,9-Jan-19,11205,11265,204618,2019,Jan,Qtr1
Copper,9-Jan-19,5964,5982,132675,2019,Jan,Qtr1
Aluminium,9-Jan-19,1842,1862.5,1281400,2019,Jan,Qtr1
Nickel,10-Jan-19,11225,11290,203274,2019,Jan,Qtr1
Copper,10-Jan-19,5908.5,5932,133600,2019,Jan,Qtr1
Aluminium,10-Jan-19,1844,1857,1286050,2019,Jan,Qtr1
Nickel,11-Jan-19,11400,11435,201096,2019,Jan,Qtr1
Copper,11-Jan-19,5926.5,5950,133700,2019,Jan,Qtr1
Aluminium,11-Jan-19,1816,1840.5,1284725,2019,Jan,Qtr1
Nickel,14-Jan-19,11420,11400,199542,2019,Jan,Qtr1
Copper,14-Jan-19,5861,5893,133700,2019,Jan,Qtr1
Aluminium,14-Jan-19,1775.5,1814,1294050,2019,Jan,Qtr1
Nickel,15-Jan-19,11430,11475,197952,2019,Jan,Qtr1
Copper,15-Jan-19,5882,5916,133600,2019,Jan,Qtr1
Aluminium,15-Jan-19,1810.5,1836.5,1295750,2019,Jan,Qtr1
Nickel,16-Jan-19,11580,11650,201378,2019,Jan,Qtr1
Copper,16-Jan-19,5911,5948,135025,2019,Jan,Qtr1
Aluminium,16-Jan-19,1839.5,1867,1303150,2019,Jan,Qtr1
Nickel,17-Jan-19,11450,11495,201384,2019,Jan,Qtr1
Copper,17-Jan-19,5933,5965,134975,2019,Jan,Qtr1
Aluminium,17-Jan-19,1804,1828,1304000,2019,Jan,Qtr1
Nickel,18-Jan-19,11610,11640,201228,2019,Jan,Qtr1
Copper,18-Jan-19,6022,6045,135100,2019,Jan,Qtr1
Aluminium,18-Jan-19,1851,1858,1303475,2019,Jan,Qtr1
Nickel,21-Jan-19,11670,11755,200466,2019,Jan,Qtr1
Copper,21-Jan-19,5951.5,5985,145025,2019,Jan,Qtr1
Aluminium,21-Jan-19,1842.5,1856,1301650,2019,Jan,Qtr1
Nickel,22-Jan-19,11615,11660,202668,2019,Jan,Qtr1
Copper,22-Jan-19,5926.5,5962,145025,2019,Jan,Qtr1
Aluminium,22-Jan-19,1867.5,1868,1301625,2019,Jan,Qtr1
Nickel,23-Jan-19,11615,11680,202302,2019,Jan,Qtr1
Copper,23-Jan-19,5920.5,5956,145575,2019,Jan,Qtr1
Aluminium,23-Jan-19,1877.5,1892,1301825,2019,Jan,Qtr1
Nickel,24-Jan-19,11540,11630,203088,2019,Jan,Qtr1
Copper,24-Jan-19,5885,5922,145675,2019,Jan,Qtr1
Aluminium,24-Jan-19,1851,1871,1301350,2019,Jan,Qtr1
Nickel,25-Jan-19,11715,11785,202776,2019,Jan,Qtr1
Copper,25-Jan-19,5901,5925.5,146275,2019,Jan,Qtr1
Aluminium,25-Jan-19,1866.5,1887,1301100,2019,Jan,Qtr1
Nickel,28-Jan-19,11845,11900,202782,2019,Jan,Qtr1
Copper,28-Jan-19,5996,6027,146475,2019,Jan,Qtr1
Aluminium,28-Jan-19,1860,1885,1300000,2019,Jan,Qtr1
Nickel,29-Jan-19,11885,11970,203058,2019,Jan,Qtr1
Copper,29-Jan-19,6007,6029,147600,2019,Jan,Qtr1
Aluminium,29-Jan-19,1853,1875.5,1296125,2019,Jan,Qtr1
Nickel,30-Jan-19,12245,12325,202032,2019,Jan,Qtr1
Copper,30-Jan-19,6077,6096,149100,2019,Jan,Qtr1
Aluminium,30-Jan-19,1871,1890,1289775,2019,Jan,Qtr1
Nickel,31-Jan-19,12380,12450,202032,2019,Jan,Qtr1
Copper,31-Jan-19,6148,6167.5,149200,2019,Jan,Qtr1
Aluminium,31-Jan-19,1880.5,1904,1287425,2019,Jan,Qtr1
Nickel,1-Feb-19,12460,12550,201702,2019,Feb,Qtr1
Copper,1-Feb-19,6097.5,6125,149950,2019,Feb,Qtr1
Aluminium,1-Feb-19,1872.5,1893,1284125,2019,Feb,Qtr1
Nickel,4-Feb-19,12675,12750,201090,2019,Feb,Qtr1
Copper,4-Feb-19,6076.5,6105,149900,2019,Feb,Qtr1
Aluminium,4-Feb-19,1840,1868.5,1297150,2019,Feb,Qtr1
Nickel,5-Feb-19,12870,12950,200754,2019,Feb,Qtr1
Copper,5-Feb-19,6174,6191,149800,2019,Feb,Qtr1
Aluminium,5-Feb-19,1896.5,1923,1298150,2019,Feb,Qtr1
Nickel,6-Feb-19,12930,13025,200754,2019,Feb,Qtr1
Copper,6-Feb-19,6210,6230.5,149550,2019,Feb,Qtr1
Aluminium,6-Feb-19,1886.5,1912.5,1292175,2019,Feb,Qtr1
Nickel,7-Feb-19,12845,12950,200754,2019,Feb,Qtr1
Copper,7-Feb-19,6227,6246.5,149400,2019,Feb,Qtr1
Aluminium,7-Feb-19,1862.5,1891,1291800,2019,Feb,Qtr1
Nickel,8-Feb-19,12735,12820,200490,2019,Feb,Qtr1
Copper,8-Feb-19,6207,6228,149200,2019,Feb,Qtr1
Aluminium,8-Feb-19,1865,1889.5,1296800,2019,Feb,Qtr1
Nickel,11-Feb-19,12475,12560,200448,2019,Feb,Qtr1
Copper,11-Feb-19,6148,6165,148550,2019,Feb,Qtr1
Aluminium,11-Feb-19,1848,1869.5,1292175,2019,Feb,Qtr1
Nickel,12-Feb-19,12455,12475,199602,2019,Feb,Qtr1
Copper,12-Feb-19,6102,6118.5,148250,2019,Feb,Qtr1
Aluminium,12-Feb-19,1840.5,1866,1286025,2019,Feb,Qtr1
Nickel,13-Feb-19,12305,12375,199476,2019,Feb,Qtr1
Copper,13-Feb-19,6120,6130,147900,2019,Feb,Qtr1
Aluminium,13-Feb-19,1840,1865,1280875,2019,Feb,Qtr1
Nickel,14-Feb-19,12345,12450,200082,2019,Feb,Qtr1
Copper,14-Feb-19,6178.5,6179,145525,2019,Feb,Qtr1
Aluminium,14-Feb-19,1829,1851,1273500,2019,Feb,Qtr1
Nickel,15-Feb-19,12100,12200,200562,2019,Feb,Qtr1
Copper,15-Feb-19,6190,6183.5,143175,2019,Feb,Qtr1
Aluminium,15-Feb-19,1828.5,1863,1266600,2019,Feb,Qtr1
Nickel,18-Feb-19,12350,12415,200322,2019,Feb,Qtr1
Copper,18-Feb-19,6269.5,6240,140175,2019,Feb,Qtr1
Aluminium,18-Feb-19,1822.5,1854,1260325,2019,Feb,Qtr1
Nickel,19-Feb-19,12430,12490,200568,2019,Feb,Qtr1
Copper,19-Feb-19,6246.5,6236,139400,2019,Feb,Qtr1
Aluminium,19-Feb-19,1833.5,1862,1255725,2019,Feb,Qtr1
Nickel,20-Feb-19,12700,12790,200322,2019,Feb,Qtr1
Copper,20-Feb-19,6351.5,6337,139500,2019,Feb,Qtr1
Aluminium,20-Feb-19,1829.5,1856,1250000,2019,Feb,Qtr1
Nickel,21-Feb-19,12715,12800,200184,2019,Feb,Qtr1
Copper,21-Feb-19,6391,6372.5,137700,2019,Feb,Qtr1
Aluminium,21-Feb-19,1858.5,1877,1244050,2019,Feb,Qtr1
Nickel,22-Feb-19,12930,13020,199974,2019,Feb,Qtr1
Copper,22-Feb-19,6489,6458.5,133825,2019,Feb,Qtr1
Aluminium,22-Feb-19,1890.5,1911.5,1239800,2019,Feb,Qtr1
Nickel,25-Feb-19,12940,13050,198912,2019,Feb,Qtr1
Copper,25-Feb-19,6546,6495.5,132450,2019,Feb,Qtr1
Aluminium,25-Feb-19,1886,1912,1235100,2019,Feb,Qtr1
Nickel,26-Feb-19,12815,12920,198030,2019,Feb,Qtr1
Copper,26-Feb-19,6471,6465,133075,2019,Feb,Qtr1
Aluminium,26-Feb-19,1870,1899,1228475,2019,Feb,Qtr1
Nickel,27-Feb-19,12880,12950,197682,2019,Feb,Qtr1
Copper,27-Feb-19,6533,6494,130925,2019,Feb,Qtr1
Aluminium,27-Feb-19,1898.5,1921.5,1224075,2019,Feb,Qtr1
Nickel,28-Feb-19,13040,13140,196932,2019,Feb,Qtr1
Copper,28-Feb-19,6536,6494,128475,2019,Feb,Qtr1
Aluminium,28-Feb-19,1893,1916,1219700,2019,Feb,Qtr1
Nickel,1-Mar-19,13160,13245,196782,2019,Mar,Qtr1
Copper,1-Mar-19,6572,6524,126100,2019,Mar,Qtr1
Aluminium,1-Mar-19,1890.5,1910.5,1232950,2019,Mar,Qtr1
Nickel,4-Mar-19,13160,13230,196542,2019,Mar,Qtr1
Copper,4-Mar-19,6420,6398,123425,2019,Mar,Qtr1
Aluminium,4-Mar-19,1859.5,1878.5,1230225,2019,Mar,Qtr1
Nickel,5-Mar-19,13450,13550,196410,2019,Mar,Qtr1
Copper,5-Mar-19,6553.5,6488,118600,2019,Mar,Qtr1
Aluminium,5-Mar-19,1868.5,1890,1233150,2019,Mar,Qtr1
Nickel,6-Mar-19,13610,13660,195918,2019,Mar,Qtr1
Copper,6-Mar-19,6505,6454,116875,2019,Mar,Qtr1
Aluminium,6-Mar-19,1846,1868.5,1234900,2019,Mar,Qtr1
Nickel,7-Mar-19,13380,13450,194622,2019,Mar,Qtr1
Copper,7-Mar-19,6458,6420.5,120075,2019,Mar,Qtr1
Aluminium,7-Mar-19,1841,1864,1229000,2019,Mar,Qtr1
Nickel,8-Mar-19,13040,13125,194286,2019,Mar,Qtr1
Copper,8-Mar-19,6398.5,6368,116725,2019,Mar,Qtr1
Aluminium,8-Mar-19,1848,1872,1221375,2019,Mar,Qtr1
Nickel,11-Mar-19,12990,13075,194046,2019,Mar,Qtr1
Copper,11-Mar-19,6435,6402,113525,2019,Mar,Qtr1
Aluminium,11-Mar-19,1830,1858,1213125,2019,Mar,Qtr1
Nickel,12-Mar-19,13150,13240,193254,2019,Mar,Qtr1
Copper,12-Mar-19,6510,6483,112725,2019,Mar,Qtr1
Aluminium,12-Mar-19,1851,1878,1205725,2019,Mar,Qtr1
Nickel,13-Mar-19,12950,13045,193116,2019,Mar,Qtr1
Copper,13-Mar-19,6529,6486,111775,2019,Mar,Qtr1
Aluminium,13-Mar-19,1873,1897,1198375,2019,Mar,Qtr1
Nickel,14-Mar-19,12930,13005,192702,2019,Mar,Qtr1
Copper,14-Mar-19,6409,6390.5,144625,2019,Mar,Qtr1
Aluminium,14-Mar-19,1873.5,1898,1189025,2019,Mar,Qtr1
Nickel,15-Mar-19,12845,12960,191340,2019,Mar,Qtr1
Copper,15-Mar-19,6410,6400.5,186425,2019,Mar,Qtr1
Aluminium,15-Mar-19,1868,1892,1182850,2019,Mar,Qtr1
Nickel,18-Mar-19,12810,12900,190848,2019,Mar,Qtr1
Copper,18-Mar-19,6492,6458,183825,2019,Mar,Qtr1
Aluminium,18-Mar-19,1879,1899,1175650,2019,Mar,Qtr1
Nickel,19-Mar-19,13095,13200,190434,2019,Mar,Qtr1
Copper,19-Mar-19,6500,6484,181200,2019,Mar,Qtr1
Aluminium,19-Mar-19,1907.5,1935,1178375,2019,Mar,Qtr1
Nickel,20-Mar-19,13195,13255,188358,2019,Mar,Qtr1
Copper,20-Mar-19,6487,6469,179275,2019,Mar,Qtr1
Aluminium,20-Mar-19,1923,1944.5,1172100,2019,Mar,Qtr1
Nickel,21-Mar-19,13145,13275,187116,2019,Mar,Qtr1
Copper,21-Mar-19,6520,6501,176450,2019,Mar,Qtr1
Aluminium,21-Mar-19,1891,1920,1166100,2019,Mar,Qtr1
Nickel,22-Mar-19,12930,13020,185358,2019,Mar,Qtr1
Copper,22-Mar-19,6375,6369,175325,2019,Mar,Qtr1
Aluminium,22-Mar-19,1867,1893.5,1160275,2019,Mar,Qtr1
Nickel,25-Mar-19,12765,12875,184260,2019,Mar,Qtr1
Copper,25-Mar-19,6328,6324,173800,2019,Mar,Qtr1
Aluminium,25-Mar-19,1856,1887,1155450,2019,Mar,Qtr1
Nickel,26-Mar-19,12850,12950,183582,2019,Mar,Qtr1
Copper,26-Mar-19,6361,6340,172275,2019,Mar,Qtr1
Aluminium,26-Mar-19,1849.5,1876,1149725,2019,Mar,Qtr1
Nickel,27-Mar-19,13025,13100,183126,2019,Mar,Qtr1
Copper,27-Mar-19,6338.5,6340,170725,2019,Mar,Qtr1
Aluminium,27-Mar-19,1898.5,1914.5,1142725,2019,Mar,Qtr1
Nickel,28-Mar-19,12780,12900,183102,2019,Mar,Qtr1
Copper,28-Mar-19,6385,6372.5,169950,2019,Mar,Qtr1
Aluminium,28-Mar-19,1896.5,1912,1134950,2019,Mar,Qtr1
Nickel,29-Mar-19,13015,13120,182574,2019,Mar,Qtr1
Copper,29-Mar-19,6485,6478,168525,2019,Mar,Qtr1
Aluminium,29-Mar-19,1900,1914,1129175,2019,Mar,Qtr1
Nickel,1-Apr-19,13155,13250,182466,2019,Apr,Qtr2
Copper,1-Apr-19,6498,6492,168525,2019,Apr,Qtr2
Aluminium,1-Apr-19,1888,1913,1122825,2019,Apr,Qtr2
Nickel,2-Apr-19,13020,13105,182094,2019,Apr,Qtr2
Copper,2-Apr-19,6431,6440,167425,2019,Apr,Qtr2
Aluminium,2-Apr-19,1858,1884,1115000,2019,Apr,Qtr2
Nickel,3-Apr-19,13200,13285,181644,2019,Apr,Qtr2
Copper,3-Apr-19,6483,6488,167950,2019,Apr,Qtr2
Aluminium,3-Apr-19,1865,1894,1108825,2019,Apr,Qtr2
Nickel,4-Apr-19,13045,13140,181056,2019,Apr,Qtr2
Copper,4-Apr-19,6444,6465,198325,2019,Apr,Qtr2
Aluminium,4-Apr-19,1872,1892.5,1110275,2019,Apr,Qtr2
Nickel,5-Apr-19,13090,13200,180552,2019,Apr,Qtr2
Copper,5-Apr-19,6419,6434,198300,2019,Apr,Qtr2
Aluminium,5-Apr-19,1864,1886.5,1104525,2019,Apr,Qtr2
Nickel,8-Apr-19,13150,13240,179328,2019,Apr,Qtr2
Copper,8-Apr-19,6432.5,6452,197550,2019,Apr,Qtr2
Aluminium,8-Apr-19,1858.5,1883,1098925,2019,Apr,Qtr2
Nickel,9-Apr-19,13165,13270,179442,2019,Apr,Qtr2
Copper,9-Apr-19,6498,6507,198275,2019,Apr,Qtr2
Aluminium,9-Apr-19,1851,1876.5,1094600,2019,Apr,Qtr2
Nickel,10-Apr-19,13120,13200,179442,2019,Apr,Qtr2
Copper,10-Apr-19,6447,6466,197525,2019,Apr,Qtr2
Aluminium,10-Apr-19,1852,1876,1090625,2019,Apr,Qtr2
Nickel,11-Apr-19,13020,13125,179322,2019,Apr,Qtr2
Copper,11-Apr-19,6432.5,6443,194425,2019,Apr,Qtr2
Aluminium,11-Apr-19,1847.5,1863.5,1086075,2019,Apr,Qtr2
Nickel,12-Apr-19,12945,13030,178866,2019,Apr,Qtr2
Copper,12-Apr-19,6490,6514.5,192425,2019,Apr,Qtr2
Aluminium,12-Apr-19,1843.5,1865,1081975,2019,Apr,Qtr2
Nickel,15-Apr-19,12855,12945,177708,2019,Apr,Qtr2
Copper,15-Apr-19,6456,6475,191750,2019,Apr,Qtr2
Aluminium,15-Apr-19,1843.5,1860,1074450,2019,Apr,Qtr2
Nickel,16-Apr-19,12970,13090,177198,2019,Apr,Qtr2
Copper,16-Apr-19,6460,6488,190500,2019,Apr,Qtr2
Aluminium,16-Apr-19,1839,1856,1068325,2019,Apr,Qtr2
Nickel,17-Apr-19,12950,13050,176946,2019,Apr,Qtr2
Copper,17-Apr-19,6509,6533,190650,2019,Apr,Qtr2
Aluminium,17-Apr-19,1840.5,1858,1060800,2019,Apr,Qtr2
Nickel,18-Apr-19,12630,12700,176292,2019,Apr,Qtr2
Copper,18-Apr-19,6448,6456,189225,2019,Apr,Qtr2
Aluminium,18-Apr-19,1839,1854.5,1053925,2019,Apr,Qtr2
Nickel,23-Apr-19,12490,12600,175656,2019,Apr,Qtr2
Copper,23-Apr-19,6430,6439.5,188300,2019,Apr,Qtr2
Aluminium,23-Apr-19,1855,1871,1047100,2019,Apr,Qtr2
Nickel,24-Apr-19,12340,12450,174852,2019,Apr,Qtr2
Copper,24-Apr-19,6437.5,6442,186125,2019,Apr,Qtr2
Aluminium,24-Apr-19,1854,1872,1032925,2019,Apr,Qtr2
Nickel,25-Apr-19,12270,12330,174528,2019,Apr,Qtr2
Copper,25-Apr-19,6375.5,6380,194800,2019,Apr,Qtr2
Aluminium,25-Apr-19,1852,1862,1027800,2019,Apr,Qtr2
Nickel,26-Apr-19,12270,12350,174360,2019,Apr,Qtr2
Copper,26-Apr-19,6393,6388,195900,2019,Apr,Qtr2
Aluminium,26-Apr-19,1832,1849,1020875,2019,Apr,Qtr2
Nickel,29-Apr-19,12335,12400,173634,2019,Apr,Qtr2
Copper,29-Apr-19,6376,6372,232225,2019,Apr,Qtr2
